,ecephys_unit_id,c50_dg,area_rf,fano_dg,fano_dm,fano_fl,fano_rf,f1_f0_dg,g_dsi_dg,g_osi_dg,width_rf,height_rf,azimuth_rf,mod_idx_dg,p_value_rf,pref_tf_dg,run_mod_dg,run_mod_dm,run_mod_fl,run_mod_rf,pref_dir_dm,pref_ori_dg,run_pval_dg,run_pval_dm,run_pval_fl,run_pval_rf,elevation_rf,on_screen_rf,pref_speed_dm,firing_rate_dg,firing_rate_dm,firing_rate_fl,firing_rate_rf,on_off_ratio_fl,time_to_peak_dm,time_to_peak_fl,time_to_peak_rf,pref_tf_multi_dg,sustained_idx_fl,pref_dir_multi_dm,pref_ori_multi_dg,pref_speed_multi_dm,lifetime_sparseness_dg,lifetime_sparseness_dm,lifetime_sparseness_fl,lifetime_sparseness_rf
30148,950915070,0.03467058823529412,800.0,31.128165038002173,21.62380952380952,3.733333333333333,3.727536231884057,1.01023876543718,,,829.6777832493264,121.03473257965544,67.5,0.4802394205823416,0.024,2.0,0.9706896551724138,0.9705400981996726,,,180.0,135.0,0.003819032683788321,0.2967514849052744,,,43.75,False,0.02,1.388160269635914,1.6147689516289008,0.6661090124329886,1.429832033708494,,0.0245,0.0015,0.0425,False,0.060240963855421686,False,False,False,0.2264794962691427,0.2315698720511795,0.07692307692307687,0.3973522316904323
30152,950915184,0.5480823529411766,1100.0,6.233202614379084,12.912280701754383,1.7946136865342166,1.5936507936507935,0.6133216236405886,,,54.42485257604376,43.62542939540233,61.818000000000005,1.2387310876716595,0.0,2.0,0.17037205081669693,,,-0.7868852459016393,0.0,90.0,0.21816181442159904,,,0.0001999575585183624,-14.545000000000005,True,0.005,9.24810376592509,23.77141742916696,7.566998381238752,6.790605663156981,,0.1075,0.2375,0.1045,False,0.0997322623828648,False,False,False,0.029611587546545564,0.03083614502075129,0.01192999753512458,0.20633657767710148
30155,950915224,0.10312549019607843,100.0,12.088456947996592,3.7416666666666663,5.4123809523809525,3.688888888888889,1.3072440500516103,,,2592.300347616563,1435.3719828392148,90.0,2.836120539222867,0.35200000000000004,2.0,0.7138036316888959,,,0.6,90.0,135.0,0.0029611537942105747,,,0.6552727979799085,50.0,False,0.005,1.6276707084722144,0.9628059874087322,1.17235186188206,1.25877850820349,,0.1285,0.0205,0.0015,False,0.056224899598393566,False,False,False,0.18049469532233586,0.1975905733380232,0.1384615384615384,0.3703002600920324
30156,950915214,0.3855019607843138,600.0,1.295972927241963,14.324378109452734,1.1758730158730162,0.6289855072463768,1.0620415008731356,,,14.893326674468355,21.425112379654728,80.0,0.9316520554564872,0.0,2.0,0.2205029013539652,,,,0.0,90.0,0.02337629635169049,,,,5.0,True,0.01,1.991659890462416,2.3353595962932983,2.0516157582936048,1.90132572580562,,0.3885,0.0735,0.0625,False,0.08433734939759037,False,False,False,0.1303675371105467,0.15687378508872776,0.5764705882352941,0.5839844033835893
30169,950915352,0.28709803921568633,800.0,5.674261278597393,3.1399753997539968,3.3354385964912283,1.9782312925170067,0.33160033104654235,,,22.201355196321174,46.738182128839675,81.25,0.4744658415885581,0.0,2.0,0.3962147067949116,0.4703656998738966,,0.2463768115942029,315.0,0.0,1.4246351440917685e-07,0.03564739460706367,,0.5157387077818539,-1.25,False,0.01,10.341182729245284,11.101536542448695,1.8118165138177291,3.1897096518849763,,0.4555,0.0195,0.1095,False,0.07630522088353413,False,False,False,0.10215622286045496,0.06943858702177139,0.02730375426621157,0.4420434801264849
30171,950915383,0.5823098039215687,400.0,4.333333333333332,2.317948717948718,1.2533333333333334,3.933333333333333,0.43982716369487257,,,25.2507679146778,239.52534774954032,85.0,0.5698807977457083,0.01,2.0,0.4350123282846073,0.38461538461538464,,,270.0,0.0,3.3835769370990962e-09,0.1732324288792581,,,-5.0,False,0.02,3.5954351259184802,2.525094948109694,0.21315488397855634,0.15570256808788815,,0.3605,0.0305,0.006500000000000001,False,0.024096385542168672,False,False,False,0.4632419244497482,0.3586196344331513,0.3999999999999999,0.7660684769775679
30216,950916617,0.021835294117647064,2100.0,5.129911504424778,5.537719298245615,2.345128205128205,5.242276422764224,0.4063229218526352,,,1927.3299674116486,56.458031451912326,61.428999999999995,0.015286340503910704,0.099,2.0,0.28217785843920146,,,0.9376623376623378,180.0,90.0,0.0023621712913767827,,,0.0032900851395869873,-15.713999999999995,False,0.01,12.221145176074064,7.734743278302437,2.6644360497319544,4.6875244970121255,,0.5045,0.0305,0.0825,False,0.10441767068273093,False,False,False,0.0596436640035679,0.027079102622457253,0.0031948881789136685,0.13614635047572535
30218,950916686,1.048658823529412,700.0,4.594291027429104,3.3705426356589148,1.4303030303030302,3.43030303030303,0.5681956624036877,,,178.38297952089775,840.3669718736163,85.714,0.33929352879222063,0.364,2.0,0.35567010309278346,,,0.0256410256410257,0.0,45.0,4.859364956666768e-07,,,0.9590758738218064,-1.429000000000002,False,0.005,12.385079235138354,7.1897587571276835,2.717724770726593,4.875025476892612,,0.1025,0.1265,0.0415,False,0.10843373493975904,False,False,False,0.004807787892804657,0.04834720321672208,0.012227741688956906,0.1493301145898955
30222,950916635,0.1929725490196079,300.0,5.0793908629441615,3.719444444444445,2.4266666666666667,1.3083333333333336,0.7870289563874047,,,38.9903931742669,2629.4966839661997,13.333,0.5197551478912891,0.0,2.0,0.3138730987862959,0.6,,,45.0,45.0,0.06339282340710882,0.10998602390283548,,,16.667,False,0.001,2.96581719737665,6.491371185548183,1.1989962223793795,0.8234692157324226,,0.4025,0.0045000000000000005,0.0685,False,0.1004016064257028,False,False,False,0.13964836563749256,0.06317298706666749,0.024390243902439046,0.4632683083072332
30225,950916716,0.6764352941176471,1200.0,4.542395651329839,4.306060606060607,3.0394968553459125,6.379342723004693,0.3818067455862457,,,110.95897339254013,83.78955285423835,82.5,4.178806578235049,0.002,2.0,0.007797848188727674,0.09615384615384616,,0.0615384615384615,180.0,45.0,0.9171547170999158,0.863922221578489,,0.8596884688395428,32.5,True,0.02,17.80379452305661,10.076158258164345,5.4354495414531865,9.326803127856174,,0.2365,0.0005,0.006500000000000001,False,0.21084337349397586,False,False,False,0.028640122493443925,0.03557152117545373,0.003071017274472121,0.10752535733642453
30229,950916760,,400.0,3.3791198146978307,1.9218390804597696,3.364597701149425,2.021212121212121,0.4319704688034327,,,675.5290193424139,1792.3331909579067,15.0,0.3206003206466999,0.008,2.0,0.030713029360032524,0.1623931623931624,,0.15,0.0,90.0,0.7626479862655611,0.3886999583076693,,0.6888269893855651,-5.0,False,0.005,9.217539788811411,5.893906673445488,2.6111473287373155,6.06472467671908,,0.0925,0.0395,0.026500000000000003,False,0.07764390896921018,False,False,False,0.012952167193571413,0.029791693289534106,0.06526994359387595,0.08734484765253041
30231,950916914,0.12451764705882355,600.0,5.67779614325069,2.8465709728867616,1.9415053763440864,2.417204301075269,0.4295152370064699,,,598.1407807859158,935.918353244965,90.0,0.50126282261738,0.006999999999999999,2.0,0.37892893354226204,0.082051282051282,,,0.0,45.0,0.00036135184459239135,0.6842900390694477,,,25.0,False,0.005,8.438991935424735,7.058558779807833,1.2789293038713379,2.1261076022705288,,0.2205,0.0995,0.0105,False,0.06224899598393574,False,False,False,0.0468867277625857,0.07465575461142379,0.15680000000000005,0.2338393467759416
30236,950916834,0.8390156862745101,0.0,2.728702928870293,1.5131498470948015,,1.8666666666666676,0.6820562596309346,,,1981.730766022323,46.374600494989856,,5.258026341723379,0.857,2.0,0.4624199528142906,,,1.0,180.0,45.0,4.912347648484626e-07,,,0.3910022189557705,,False,0.01,3.7627034370315338,5.058263740977534,0.0,0.035087902667693106,,0.4645,0.0005,0.1065,False,,False,False,False,0.1299019796181267,0.02241276499496229,,0.8865932047750229
30237,950916962,0.01327843137254902,200.0,13.098749010292952,11.809282700421939,3.8409523809523813,3.466666666666667,0.8797917450718226,,,990.5499104088699,47.052456697610815,55.0,0.20796733414461266,0.745,2.0,0.65107985735465,0.8162393162393163,,-0.5357142857142857,0.0,45.0,0.00016070048002000286,0.4600460077595572,,0.4840075558055298,50.0,False,0.005,3.465955004691431,2.3555442081886597,1.4121511063579355,0.8585571184001156,,0.036500000000000005,0.0805,0.1015,False,0.056224899598393566,False,False,False,0.1260115169189268,0.1630349966339583,0.00638750887154016,0.5001685115253663
30238,950916947,1.048658823529412,100.0,3.393471064395312,2.452361673414305,2.394848484848485,4.140740740740742,0.41696647173710977,,,4899.502006390891,7321.428966538804,70.0,0.08608332959990055,0.10300000000000001,2.0,0.07603838831254614,0.2270168855534709,,0.75,225.0,135.0,0.2505948553261331,0.4774016550911033,,0.1662054407520152,50.0,False,0.005,16.531777366452683,12.795025480469505,4.529541284544322,6.587753725859381,,0.7384999999999999,0.0215,0.0405,False,0.17469879518072287,False,False,False,0.004758236770254396,0.01793081444564313,0.002488249930882036,0.08697494642556773
30240,950916990,1.0443803921568628,300.0,3.649583333333333,2.5614873837981413,1.923809523809524,1.6487179487179484,0.6006895853544524,,,70.79827045904503,502.0823911544243,20.0,0.8647253569370743,0.0,2.0,0.2959736085264761,,,-0.74,0.0,45.0,0.0034105559436911877,,,0.0012353965556197086,-10.0,False,0.001,5.511518636608884,8.782324635671685,3.2239676201756646,3.763177561110085,,0.4005,0.0735,0.1965,False,0.09370816599732262,False,False,False,0.09620973688212052,0.15620687462005284,0.04812691641114508,0.19875777331845101
30241,950916976,1.0443803921568628,300.0,4.535221238938052,4.253333333333333,1.5429457364341084,9.695238095238096,0.8962253560009283,,,1276.7525943369299,179.2182213705471,13.333,2.0897265942194223,0.061,2.0,-0.3661524500907441,0.5301455301455302,,0.9393939393939394,270.0,0.0,0.006050846283037121,0.00011596579661761,,0.1738634957147903,-16.666999999999994,False,0.02,3.831611312706015,3.2456855927740915,2.264770642272161,3.5241412241864265,,0.1135,0.0675,0.1505,False,0.08634538152610441,False,False,False,0.09738463466756668,0.2401748301384347,0.00027677830058125963,0.16638086859257578
30244,950917048,0.009000000000000001,100.0,6.524224422442246,2.8078431372549035,2.869385113268609,2.1,1.1816966108271072,,,15100.15764640709,161.49793133591157,90.0,0.6809228281001926,0.086,2.0,-0.7175141242937854,-0.13333333333333325,,0.12820512820512825,0.0,135.0,8.869263929758404e-06,0.7855618663222785,,0.7748707640125568,50.0,False,0.02,1.8460642176663355,0.4965414526258871,4.636118726533601,6.708368391279575,,0.0145,0.1965,0.2475,False,0.10341365461847386,False,False,False,0.04435886219892066,0.2426240617180983,0.06543130990415325,0.11102039725542323
30245,950917032,0.1330745098039216,300.0,4.169404814650716,3.333333333333334,2.513939393939394,1.7333333333333332,0.3693362947931421,,,1601.498993931522,3306.647296340233,13.333,0.3897083260906946,0.272,2.0,0.2320224719101124,,,,225.0,135.0,0.0008398010917548982,,,,46.667,False,0.005,13.072490865858784,8.945819992024111,3.1706788991810257,5.87612719988023,,0.4685,0.0195,0.0555,False,0.13253012048192772,False,False,False,0.010141757768737238,0.06526086484410899,0.02358688066992332,0.11357442218314613
30247,950917104,,900.0,4.499787516600265,3.6303030303030313,2.844444444444445,2.1666666666666683,0.6630723669110289,,,162.33235698126506,1865.7594106865665,84.444,1.116666152829542,0.023,2.0,0.012345679012345637,-0.5582524271844661,,0.7024793388429752,225.0,0.0,0.9377185942466704,0.11120885296664036,,0.2211241569214011,5.555999999999997,False,0.02,5.670451317600026,3.7886516527593086,2.2114819212775223,1.9155801862643704,,0.0305,0.1965,0.0575,False,0.09036144578313253,False,False,False,0.07688797053550774,0.12432658961918325,0.014125108100317084,0.2442595171785003
30248,950917088,0.5994235294117648,300.0,9.792803699033207,8.286468646864684,3.9333333333333327,4.566666666666666,0.6376906517083066,,,3732.102515331156,63.21934926125998,80.0,0.255129228482228,0.39799999999999996,2.0,-0.23951198630136986,,,-1.0,225.0,0.0,0.15040747080236685,,,0.062057752352084564,-30.0,False,0.01,7.0274919014474655,3.4273470998323425,0.9325526174061841,1.1633832728256994,,0.2785,0.0015,0.0055,False,0.08032128514056225,False,False,False,0.08904697571222807,0.0893909023436683,0.040000000000000036,0.4111762505991604
30249,950922489,0.6807137254901962,300.0,4.920350877192981,6.117543859649122,1.5366666666666666,3.066666666666667,1.1933112524478484,,,2154.6721828493714,96.5958687838433,63.33300000000001,1.1489441368388211,0.794,2.0,0.4586466165413534,0.7641025641025642,,,0.0,135.0,0.10620217267737846,0.3451443738461622,,,46.667,False,0.005,1.5615413761717043,2.0709411804640654,0.7726864544222668,1.078953007031563,,0.4615,0.006500000000000001,0.0175,False,0.0642570281124498,False,False,False,0.041764682428930326,0.1676533130316077,0.021176470588235352,0.3359528975305984
30251,950917180,0.8347372549019609,1100.0,4.58076062639821,4.4463768115942015,2.5443678160919534,3.0222222222222217,0.7608035151745258,,,448.2417576460769,87.78808589114016,52.727,1.2589720009547596,0.253,2.0,0.0492994291645044,,,,90.0,135.0,0.7472474156358524,,,,45.455,False,0.005,4.594599323198453,4.9492668367425825,1.3322180248659772,1.212725635952143,,0.0155,0.1205,0.0665,False,0.058232931726907626,False,False,False,0.004882871555957331,0.08914249360677924,0.0499219968798752,0.3790154598397801
30253,950917164,0.2742627450980393,400.0,5.9019376026272585,3.506666666666667,1.6733333333333336,1.1333333333333335,1.0195117183718607,,,952.841225339518,910.840849369655,75.0,0.8549335226750031,0.57,2.0,0.594173560992783,0.6547619047619049,,,315.0,135.0,0.0002496777881761205,0.24923984683632874,,,50.0,False,0.005,2.245618754843366,2.1234211713920046,0.5328872099463908,0.6129417997262641,,0.6745000000000001,0.0215,0.0255,False,0.04819277108433735,False,False,False,0.02124336486696749,0.05085256264882641,0.07692307692307687,0.36899017451716104
30255,950917132,0.1972509803921569,200.0,6.285545722713865,6.654901960784312,3.303783783783784,2.566666666666667,0.5310166040364949,,,2173.2545039325664,4783.546441762053,85.0,0.4507688801242892,0.43,2.0,0.1254835829778791,,,-0.6363636363636364,135.0,0.0,0.3108908020920973,,,0.2530290599766031,50.0,False,0.01,8.486227172782241,8.808564631135654,4.8492736105121566,2.7653653289975626,,0.0455,0.0305,0.1385,False,0.14859437751004015,False,False,False,0.07246843906431431,0.04336983892225312,0.11043924700513408,0.18304532932632106
30259,950917213,0.026113725490196082,100.0,6.4884223680099975,2.4541666666666666,4.210909090909092,3.066666666666667,0.679631137223911,,,266.36797506400745,75.2139875606122,10.0,3.926564320275768,0.695,2.0,0.4776119402985074,0.6263736263736265,,-0.07142857142857145,90.0,90.0,0.0007588312189296231,0.19296607561894266,,0.9524948502810648,-30.0,False,0.005,5.7799259265344824,3.822965492981423,3.4904112251488604,1.7587811212181168,,0.0455,0.2285,0.0925,False,0.08701472556894244,False,False,False,0.028737801491869268,0.07919111901890509,0.00011653653420351516,0.3199963836327473
30260,950922508,0.038949019607843145,1600.0,4.528336425479282,3.996078431372549,2.4754022988505753,2.1333333333333333,0.6248021028532229,,,55.9635187848605,84.65433683029383,70.625,0.9813189460019625,0.742,2.0,0.4604601957154192,0.6363636363636364,,0.5769230769230769,270.0,90.0,0.00020084522490966002,0.08936394237452336,,0.4385250618735965,4.375,True,0.001,5.019716459416016,3.031728706683262,1.4654398273525748,1.0745670191981014,,0.5415000000000001,0.0985,0.0445,False,0.058232931726907626,False,False,False,0.036785624015555234,0.06605018345609368,0.016393442622950838,0.3522605097685733
30261,950917331,0.9502549019607844,0.0,3.1662022870537547,0.941798941798942,0.88,1.4666666666666668,0.09260597262164222,,,32.11340548723235,85.65548059592365,,0.3202581635814229,0.69,2.0,0.17784601515621035,,,0.9230769230769232,45.0,0.0,5.746066339528929e-06,,,0.524936488865305,,True,0.005,54.2577278808814,51.232581912805955,0.3463766864651541,0.06469332054355917,,0.2545,0.0755,0.0815,False,0.03614457831325301,False,False,False,0.02368855533749681,0.016157690096188372,0.25773195876288657,0.8349052017501215
30263,950917306,0.3641098039215687,1100.0,2.197491749174917,1.9166666666666663,3.1466666666666665,1.8666666666666671,1.0455092841886389,,,491.1352260223537,85.90704962914269,50.909000000000006,2.6203808496063052,0.034,2.0,-0.2781155015197568,0.5384615384615385,,-0.3125,180.0,90.0,0.05442860988908803,0.3103817860553586,,0.6232601493781502,48.181999999999995,False,0.005,2.3956600970377995,3.9238885524582297,0.8792638964115449,1.2247871024941623,,0.3105,0.0015,0.1945,False,0.1004016064257028,False,False,False,0.006049885143494598,0.024395429433730447,0.4194484760522497,0.3939133097075403
30264,950917291,0.650764705882353,2100.0,7.121686682679478,3.193333333333333,2.1210256410256414,3.882051282051282,0.6041437593555011,,,103.2026661972892,105.49546660147988,51.905,0.18222351403378168,0.001,2.0,0.42210886636687023,0.4212454212454213,,0.7083333333333333,270.0,45.0,0.0005617938014731821,0.4097857598572438,,0.3441249820694844,-16.666999999999994,False,0.005,5.512630053958473,4.087383908810656,1.7052390718284507,2.259880231191109,,0.4025,0.1005,0.0035,False,0.0783132530120482,False,False,False,0.060799523831953965,0.04396596556107712,0.09133271202236726,0.2781896318060307
30265,950917277,0.5994235294117648,800.0,4.641546961325966,3.0910941475826967,1.847619047619048,5.7904761904761894,0.7424230757731614,,,808.9278005584055,116.62658144919688,25.0,0.3647562401734464,0.341,2.0,0.18312738084177274,0.4074074074074074,,,90.0,45.0,0.1539342035866908,0.4944891001219167,,,45.0,False,0.005,4.805768619620249,5.649672869511617,1.8118165138177291,1.6765438493407112,,0.2595,0.0555,0.1215,False,0.07028112449799198,False,False,False,0.08169334104392753,0.05808084070356751,0.0017286084701815252,0.3047548333017225
30266,950917428,1.0572156862745101,2600.0,3.5586206896551724,4.390990990990991,3.168888888888889,2.6807017543859653,0.8996417005922819,,,73.65891185296812,59.32496589814182,51.538,0.7029945102919951,0.33,2.0,0.5068493150684931,,,-0.6388888888888888,270.0,135.0,0.0001028675001990964,,,0.2974985146379264,2.6919999999999935,True,0.001,2.0422293798686884,2.898510268173877,2.717724770726593,1.0263211530300234,,0.0045000000000000005,0.0295,0.0015,False,0.07228915662650602,False,False,False,0.03901019116523763,0.07245666567475073,0.006896551724137946,0.4803719008264462
30270,950917347,0.0303921568627451,300.0,7.80455435342607,5.545098039215685,3.5333333333333337,4.8078431372549035,1.1821657442447535,,,45.40807758361151,2269.1103212048456,90.0,6.229403575713997,0.8370000000000001,2.0,-0.0042105263157895525,,,-1.0,135.0,90.0,0.987270052931965,,,0.0905746262847312,10.0,False,0.005,3.7677048151046817,3.1710025287612544,1.0391300593954622,0.8333376883577113,,0.3175,0.0195,0.026500000000000003,False,0.04016064257028112,False,False,False,0.024946050927924013,0.11994730187988127,0.0013140604467805073,0.4895188507443005
30271,950917378,0.41545098039215694,1200.0,4.601708264004436,4.123577235772358,2.4287179487179484,2.8043010752688167,0.411763922649534,,,2480.726948814557,376.100231849525,80.833,0.33069445863715863,0.037000000000000005,2.0,0.04709748083242056,0.4029304029304029,,-0.03703703703703712,0.0,0.0,0.6856758234676151,0.23094603307590664,,0.9555580741876925,-10.833000000000006,False,0.005,9.948296696165784,7.7973155751780565,1.6785947113311313,3.180937676218053,,0.4235,0.0375,0.0085,False,0.0783132530120482,False,False,False,0.010903160306222024,0.046372521895597964,0.10729613733905574,0.16698249523869765
30276,950917508,0.1330745098039216,300.0,5.1354826438421295,2.2848484848484847,3.2,2.6901960784313723,0.5873622702475191,,,561.9386142637327,54.41833613776636,86.667,0.4442975073569217,0.062,2.0,0.013622291021671838,,,,270.0,90.0,0.9101457002223268,,,,-26.666999999999994,False,0.001,7.353137184876866,5.003765288860056,0.7993308149195864,1.2379450659945477,,0.7484999999999999,0.0075,0.0375,False,0.056224899598393566,False,False,False,0.015132889705591472,0.07353883555666373,0.0,0.3877353244128072
30277,950917460,0.009000000000000001,600.0,6.971738437001598,4.743502824858758,2.3261538461538462,2.066666666666667,0.8407439946473888,,,1733.9201125956333,144.45243189688915,55.0,0.6113870824538038,0.045,2.0,0.6002082248828734,0.19838056680161947,,0.07692307692307687,270.0,0.0,0.00019656163480345236,0.4653458870105961,,0.8611951930177969,46.667,False,0.02,3.4515065791467814,3.148799455676357,1.6519503508338118,1.3179893439552222,,0.3195,0.0885,0.0445,False,0.0783132530120482,False,False,False,0.08937427078844197,0.17667880258899668,0.12487804878048793,0.31552041331846303
